ts_code,name,industry
002287.SZ,奇正藏药,中成药
002289.SZ,*ST宇顺,元器件
002290.SZ,禾盛新材,家用电器
002291.SZ,遥望科技,广告包装
002292.SZ,奥飞娱乐,影视音像
002293.SZ,罗莱生活,纺织
002294.SZ,信立泰,化学制药
002295.SZ,精艺股份,铜
002296.SZ,辉煌科技,通信设备
002297.SZ,博云新材,航空
002298.SZ,中电鑫龙,电气设备
002299.SZ,圣农发展,农业综合
002300.SZ,太阳电缆,电气设备
002301.SZ,齐心集团,文教休闲
002302.SZ,西部建设,水泥
002303.SZ,美盈森,造纸
002304.SZ,洋河股份,白酒
002305.SZ,*ST南置,区域地产
002306.SZ,*ST云网,酒店餐饮
002307.SZ,北新路桥,建筑工程
002309.SZ,*ST中利,电气设备
002310.SZ,*ST东园,环境保护
002311.SZ,海大集团,饲料
002312.SZ,川发龙蟒,化工原料
002313.SZ,日海智能,通信设备
002314.SZ,南山控股,区域地产
002315.SZ,焦点科技,互联网
002316.SZ,ST亚联,软件服务
002317.SZ,众生药业,中成药
002318.SZ,久立特材,特种钢
002319.SZ,乐通股份,染料涂料
002320.SZ,海峡股份,水运
002321.SZ,华英农业,农业综合
002322.SZ,理工能科,软件服务
002323.SZ,雅博股份,建筑工程
002324.SZ,普利特,塑料
002326.SZ,永太科技,化工原料
002327.SZ,富安娜,纺织
002328.SZ,新朋股份,汽车配件
002329.SZ,皇氏集团,乳制品
002330.SZ,得利斯,食品
002331.SZ,皖通科技,软件服务
002332.SZ,仙琚制药,化学制药
002333.SZ,罗普斯金,其他建材
002334.SZ,英威腾,电气设备
002335.SZ,科华数据,电气设备
002336.SZ,*ST人乐,超市连锁
002337.SZ,赛象科技,化工机械
002338.SZ,奥普光电,电器仪表
002339.SZ,积成电子,电气设备
002340.SZ,格林美,小金属
002342.SZ,巨力索具,机械基件
002343.SZ,慈文传媒,影视音像
002344.SZ,海宁皮城,商品城
002345.SZ,潮宏基,服饰
002346.SZ,柘中股份,电气设备
002347.SZ,泰尔股份,机械基件
002348.SZ,高乐股份,文教休闲
002349.SZ,精华制药,中成药
002350.SZ,北京科锐,电气设备
002351.SZ,漫步者,IT设备
002352.SZ,顺丰控股,仓储物流
002353.SZ,杰瑞股份,化工机械
002354.SZ,天娱数科,互联网
002355.SZ,兴民智通,汽车配件
002356.SZ,赫美集团,其他商业
002357.SZ,富临运业,公共交通
002358.SZ,森源电气,电气设备
002360.SZ,同德化工,化工原料
002361.SZ,神剑股份,化工原料
002362.SZ,汉王科技,软件服务
002363.SZ,隆基机械,汽车配件
002364.SZ,中恒电气,电气设备
002365.SZ,永安药业,化学制药
002366.SZ,融发核电,专用机械
002367.SZ,康力电梯,运输设备
002368.SZ,太极股份,软件服务
002369.SZ,卓翼科技,通信设备
002370.SZ,亚太药业,化学制药
002371.SZ,北方华创,半导体
002372.SZ,伟星新材,其他建材
002373.SZ,千方科技,软件服务
002374.SZ,中锐股份,广告包装
002375.SZ,亚厦股份,装修装饰
002376.SZ,新北洋,IT设备
002377.SZ,国创高新,其他建材
002378.SZ,章源钨业,小金属
002379.SZ,宏创控股,铝
002380.SZ,科远智慧,软件服务
002381.SZ,双箭股份,橡胶
002382.SZ,蓝帆医疗,医疗保健
002383.SZ,合众思壮,通信设备
002384.SZ,东山精密,元器件
002385.SZ,大北农,饲料
002386.SZ,天原股份,化工原料
002387.SZ,维信诺,元器件
002388.SZ,ST新亚,元器件
002389.SZ,航天彩虹,航空
002390.SZ,信邦制药,医药商业
002391.SZ,长青股份,农药化肥
002392.SZ,北京利尔,其他建材
002393.SZ,力生制药,化学制药
002394.SZ,联发股份,纺织
002395.SZ,双象股份,塑料
002396.SZ,星网锐捷,通信设备
002397.SZ,梦洁股份,纺织
002398.SZ,垒知集团,其他建材
002399.SZ,海普瑞,化学制药
002400.SZ,省广集团,广告包装
002401.SZ,中远海科,软件服务
002402.SZ,和而泰,元器件
002403.SZ,爱仕达,家用电器
002404.SZ,嘉欣丝绸,纺织
002405.SZ,四维图新,软件服务
002406.SZ,远东传动,汽车配件
002407.SZ,多氟多,化工原料
002408.SZ,齐翔腾达,化工原料
002409.SZ,雅克科技,半导体
002410.SZ,广联达,软件服务
002412.SZ,汉森制药,中成药
002413.SZ,雷科防务,通信设备
002414.SZ,高德红外,电器仪表
002415.SZ,海康威视,IT设备
002416.SZ,爱施德,电器连锁
002418.SZ,康盛股份,家用电器
002419.SZ,天虹股份,百货
002420.SZ,毅昌科技,家用电器
002421.SZ,达实智能,软件服务
002422.SZ,科伦药业,化学制药
002423.SZ,中粮资本,多元金融
002424.SZ,ST百灵,中成药
002425.SZ,ST凯文,互联网
002426.SZ,胜利精密,元器件
002427.SZ,尤夫股份,化纤
002428.SZ,云南锗业,小金属
002429.SZ,兆驰股份,家用电器
002430.SZ,杭氧股份,化工机械
002431.SZ,棕榈股份,建筑工程
002432.SZ,九安医疗,医疗保健
002434.SZ,万里扬,汽车配件
002436.SZ,兴森科技,元器件
002437.SZ,誉衡药业,化学制药
002438.SZ,江苏神通,机械基件
002439.SZ,启明星辰,软件服务
002440.SZ,闰土股份,染料涂料
002441.SZ,众业达,电气设备
002442.SZ,龙星科技,化工原料
002443.SZ,金洲管道,钢加工
002444.SZ,巨星科技,轻工机械
002445.SZ,中南文化,钢加工
002446.SZ,盛路通信,通信设备
002448.SZ,中原内配,汽车配件
002449.SZ,国星光电,半导体
002451.SZ,摩恩电气,电气设备
002452.SZ,长高电新,电气设备
002453.SZ,华软科技,化工原料
002454.SZ,松芝股份,汽车配件
002455.SZ,百川股份,化工原料
002456.SZ,欧菲光,元器件
002457.SZ,青龙管业,塑料
002458.SZ,益生股份,农业综合
002459.SZ,晶澳科技,电气设备
002460.SZ,赣锋锂业,小金属
002461.SZ,珠江啤酒,啤酒
002462.SZ,嘉事堂,医药商业
002463.SZ,沪电股份,元器件
002465.SZ,海格通信,通信设备
002466.SZ,天齐锂业,小金属
002467.SZ,二六三,互联网
002468.SZ,申通快递,仓储物流
002469.SZ,三维化学,化工原料
002470.SZ,金正大,农药化肥
002471.SZ,中超控股,电气设备
002472.SZ,双环传动,汽车配件
002474.SZ,榕基软件,软件服务
002475.SZ,立讯精密,元器件
002476.SZ,宝莫股份,化工原料
002478.SZ,常宝股份,钢加工
002479.SZ,富春环保,新型电力
002480.SZ,新筑股份,运输设备
002481.SZ,双塔食品,食品
002482.SZ,广田集团,装修装饰
002483.SZ,润邦股份,专用机械
002484.SZ,江海股份,元器件
002485.SZ,ST雪发,商贸代理
002486.SZ,嘉麟杰,服饰
002487.SZ,大金重工,电气设备
002488.SZ,金固股份,汽车配件
002489.SZ,浙江永强,家居用品
002490.SZ,山东墨龙,化工机械
002491.SZ,通鼎互联,通信设备
002492.SZ,恒基达鑫,仓储物流
002493.SZ,荣盛石化,化纤
002494.SZ,华斯股份,服饰
002495.SZ,佳隆股份,食品
002496.SZ,*ST辉丰,农药化肥
002497.SZ,雅化集团,小金属
002498.SZ,汉缆股份,电气设备
002500.SZ,山西证券,证券
002501.SZ,利源股份,铝
002506.SZ,协鑫集成,电气设备
002507.SZ,涪陵榨菜,食品
002508.SZ,老板电器,家用电器
002510.SZ,天汽模,汽车配件
002511.SZ,中顺洁柔,造纸
002512.SZ,达华智能,IT设备
002513.SZ,蓝丰生化,农药化肥
002514.SZ,宝馨科技,机械基件
002515.SZ,金字火腿,食品
002516.SZ,旷达科技,汽车配件
002517.SZ,恺英网络,互联网
002518.SZ,科士达,电气设备
002519.SZ,银河电子,通信设备
002520.SZ,日发精机,机床制造
002521.SZ,齐峰新材,造纸
002522.SZ,浙江众成,塑料
002523.SZ,天桥起重,专用机械
002524.SZ,光正眼科,医疗保健
002526.SZ,山东矿机,工程机械
002527.SZ,新时达,电器仪表
002528.SZ,ST英飞拓,IT设备
002529.SZ,*ST海源,专用机械
002530.SZ,金财互联,专用机械
002531.SZ,天顺风能,电气设备
002532.SZ,天山铝业,铝
002533.SZ,金杯电工,电气设备
002534.SZ,西子洁能,专用机械
002535.SZ,林州重机,工程机械
002536.SZ,飞龙股份,汽车配件
002537.SZ,海联金汇,汽车配件
002538.SZ,司尔特,农药化肥
002539.SZ,云图控股,农药化肥
002540.SZ,亚太科技,铝
002541.SZ,鸿路钢构,钢加工
002542.SZ,中化岩土,建筑工程
002543.SZ,万和电气,家用电器
002544.SZ,普天科技,通信设备
002545.SZ,东方铁塔,农药化肥
002546.SZ,新联电子,电气设备
002547.SZ,春兴精工,汽车配件
002548.SZ,金新农,饲料
002549.SZ,凯美特气,环境保护
002550.SZ,千红制药,生物制药
002551.SZ,尚荣医疗,医疗保健
002552.SZ,宝鼎科技,元器件
002553.SZ,南方精工,汽车配件
002554.SZ,惠博普,石油开采
002555.SZ,三七互娱,互联网
002556.SZ,辉隆股份,农药化肥
002557.SZ,洽洽食品,食品
002558.SZ,巨人网络,互联网
002559.SZ,亚威股份,机床制造
002560.SZ,通达股份,电气设备
002561.SZ,徐家汇,百货
002562.SZ,兄弟科技,化学制药
002563.SZ,森马服饰,服饰
002564.SZ,天沃科技,化工机械
002565.SZ,顺灏股份,造纸
002566.SZ,益盛药业,中成药
002567.SZ,唐人神,饲料
002568.SZ,百润股份,红黄酒
002569.SZ,*ST步森,服饰
002570.SZ,贝因美,乳制品
002571.SZ,德力股份,家居用品
002572.SZ,索菲亚,家居用品
002573.SZ,清新环境,环境保护
002574.SZ,明牌珠宝,服饰
002575.SZ,群兴玩具,文教休闲
002576.SZ,通达动力,电气设备
002577.SZ,雷柏科技,IT设备
002578.SZ,闽发铝业,铝
002579.SZ,中京电子,元器件
002580.SZ,圣阳股份,电气设备
002581.SZ,未名医药,生物制药
002582.SZ,好想你,食品
002583.SZ,海能达,通信设备
002584.SZ,西陇科学,化工原料
002585.SZ,双星新材,塑料
002586.SZ,*ST围海,建筑工程
002587.SZ,奥拓电子,元器件
002588.SZ,史丹利,农药化肥
002589.SZ,瑞康医药,医药商业
002590.SZ,万安科技,汽车配件
002591.SZ,恒大高新,环境保护
002592.SZ,ST八菱,汽车配件
002593.SZ,日上集团,钢加工
002594.SZ,比亚迪,汽车整车
002595.SZ,豪迈科技,专用机械
002596.SZ,海南瑞泽,水泥
002597.SZ,金禾实业,食品
002598.SZ,山东章鼓,机械基件
002599.SZ,盛通股份,广告包装
002600.SZ,领益智造,元器件
002601.SZ,龙佰集团,化工原料
002602.SZ,ST华通,互联网
002603.SZ,以岭药业,中成药
002605.SZ,姚记科技,互联网
002606.SZ,大连电瓷,电气设备
002607.SZ,中公教育,文教休闲
002608.SZ,江苏国信,火力发电
002609.SZ,捷顺科技,软件服务
002611.SZ,东方精工,轻工机械
002612.SZ,朗姿股份,服饰
002613.SZ,北玻股份,专用机械
002614.SZ,奥佳华,家用电器
002615.SZ,哈尔斯,家居用品
002616.SZ,长青集团,环境保护
002617.SZ,露笑科技,电气设备
002620.SZ,ST瑞和,装修装饰
002622.SZ,皓宸医疗,医疗保健
002623.SZ,亚玛顿,玻璃
002624.SZ,完美世界,互联网
002625.SZ,光启技术,航空
002626.SZ,金达威,医疗保健
002627.SZ,三峡旅游,旅游景点
002628.SZ,成都路桥,建筑工程
002629.SZ,仁智股份,石油开采
002630.SZ,ST华西,专用机械
002631.SZ,德尔未来,家居用品
002632.SZ,道明光学,塑料
002633.SZ,申科股份,机械基件
002634.SZ,棒杰股份,服饰
002635.SZ,安洁科技,元器件
002636.SZ,金安国纪,元器件
002637.SZ,赞宇科技,日用化工
002638.SZ,勤上股份,家用电器
002639.SZ,雪人股份,专用机械
002640.SZ,跨境通,互联网
002641.SZ,公元股份,塑料
002642.SZ,荣联科技,软件服务
002643.SZ,万润股份,化工原料
002644.SZ,佛慈制药,中成药
002645.SZ,华宏科技,专用机械
002646.SZ,天佑德酒,白酒
002647.SZ,*ST仁东,多元金融
002648.SZ,卫星化学,化工原料
002649.SZ,博彦科技,软件服务
002650.SZ,ST加加,食品
002651.SZ,利君股份,航空
002652.SZ,扬子新材,其他建材
002653.SZ,海思科,化学制药
002654.SZ,万润科技,互联网
002655.SZ,共达电声,元器件
002656.SZ,*ST摩登,服饰
002657.SZ,中科金财,软件服务
002658.SZ,雪迪龙,环境保护
002659.SZ,凯文教育,文教休闲
002660.SZ,茂硕电源,电气设备
002661.SZ,克明食品,食品
002662.SZ,峰璟股份,汽车配件
002663.SZ,普邦股份,建筑工程
002664.SZ,信质集团,汽车配件
002666.SZ,德联集团,化工原料
002667.SZ,威领股份,小金属
002668.SZ,TCL智家,家用电器
002669.SZ,康达新材,化工原料
002670.SZ,国盛金控,证券
002671.SZ,龙泉股份,水泥
002672.SZ,东江环保,环境保护
002673.SZ,西部证券,证券
002674.SZ,兴业科技,纺织
002675.SZ,东诚药业,化学制药
002676.SZ,顺威股份,家用电器
002677.SZ,浙江美大,家用电器
002678.SZ,珠江钢琴,文教休闲
002679.SZ,福建金森,林业
002681.SZ,奋达科技,元器件
002682.SZ,龙洲股份,仓储物流
002683.SZ,广东宏大,化工原料
002685.SZ,华东重机,机床制造
002686.SZ,亿利达,专用机械
002687.SZ,乔治白,服饰
002688.SZ,金河生物,农业综合
002689.SZ,远大智能,运输设备
002690.SZ,美亚光电,专用机械
002691.SZ,冀凯股份,专用机械
002692.SZ,远程股份,电气设备
002693.SZ,*ST双成,生物制药
002694.SZ,顾地科技,塑料
002695.SZ,煌上煌,食品
002696.SZ,百洋股份,饲料
002697.SZ,红旗连锁,超市连锁
002698.SZ,博实股份,化工机械
002700.SZ,新疆浩源,供气供热
002701.SZ,奥瑞金,广告包装
002702.SZ,海欣食品,食品
002703.SZ,浙江世宝,汽车配件
002705.SZ,新宝股份,家用电器
002706.SZ,良信股份,电气设备
002707.SZ,众信旅游,旅游服务
002708.SZ,光洋股份,汽车配件
002709.SZ,天赐材料,化工原料
002712.SZ,思美传媒,广告包装
002713.SZ,*ST东易,装修装饰
002714.SZ,牧原股份,农业综合
002715.SZ,登云股份,汽车配件
002716.SZ,湖南白银,小金属
002717.SZ,ST岭南,环境保护
002718.SZ,友邦吊顶,其他建材
002719.SZ,麦趣尔,乳制品
002721.SZ,ST金一,服饰
002722.SZ,物产金轮,钢加工
002723.SZ,小崧股份,家用电器
002724.SZ,海洋王,元器件
002725.SZ,跃岭股份,汽车配件
002726.SZ,龙大美食,食品
002727.SZ,一心堂,医药商业
002728.SZ,特一药业,中成药
002729.SZ,好利科技,元器件
002730.SZ,电光科技,专用机械
002731.SZ,萃华珠宝,服饰
002732.SZ,燕塘乳业,乳制品
002733.SZ,雄韬股份,电气设备
002734.SZ,利民股份,农药化肥
002735.SZ,王子新材,塑料
002736.SZ,国信证券,证券
002737.SZ,葵花药业,中成药
002738.SZ,中矿资源,小金属
002739.SZ,万达电影,影视音像
002741.SZ,光华科技,化工原料
002742.SZ,*ST三圣,水泥
002743.SZ,富煌钢构,钢加工
002745.SZ,木林森,元器件
002746.SZ,仙坛股份,农业综合
002747.SZ,埃斯顿,机械基件
002748.SZ,ST世龙,化工原料
002749.SZ,国光股份,农药化肥
002750.SZ,*ST龙津,中成药
002752.SZ,昇兴股份,广告包装
002753.SZ,永东股份,化工原料
002755.SZ,奥赛康,化学制药
002756.SZ,永兴材料,小金属
002757.SZ,南兴股份,专用机械
002758.SZ,浙农股份,批发业
002759.SZ,天际股份,电气设备
002760.SZ,凤形股份,机械基件
002761.SZ,浙江建投,建筑工程
002762.SZ,*ST金比,服饰
002763.SZ,汇洁股份,服饰
002765.SZ,蓝黛科技,元器件
002766.SZ,索菱股份,汽车配件
002767.SZ,先锋电子,电器仪表
002768.SZ,国恩股份,塑料
002769.SZ,普路通,仓储物流
002771.SZ,真视通,软件服务
002772.SZ,众兴菌业,种植业
002773.SZ,康弘药业,化学制药
002774.SZ,快意电梯,运输设备
002775.SZ,文科股份,建筑工程
002777.SZ,久远银海,软件服务
002778.SZ,中晟高科,环境保护
002779.SZ,中坚科技,农用机械
002780.SZ,三夫户外,服饰
002782.SZ,可立克,元器件
002783.SZ,凯龙股份,化工原料
002785.SZ,万里石,其他建材
002786.SZ,银宝山新,专用机械
002787.SZ,华源控股,广告包装
002788.SZ,鹭燕医药,医药商业
002789.SZ,*ST建艺,装修装饰
002790.SZ,瑞尔特,家居用品
002791.SZ,坚朗五金,其他建材
002792.SZ,通宇通讯,通信设备
002793.SZ,罗欣药业,化学制药
002795.SZ,永和智控,机械基件
002796.SZ,世嘉科技,通信设备
002797.SZ,第一创业,证券
002798.SZ,帝欧家居,家居用品
002799.SZ,环球印务,广告包装
002800.SZ,天顺股份,仓储物流
002801.SZ,微光股份,电气设备
002802.SZ,洪汇新材,化工原料
002803.SZ,吉宏股份,互联网
002805.SZ,丰元股份,电气设备
002806.SZ,华锋股份,汽车配件
002807.SZ,江阴银行,银行
002808.SZ,*ST恒久,元器件
002809.SZ,红墙股份,化工原料
002810.SZ,山东赫达,化工原料
002811.SZ,郑中设计,装修装饰
002812.SZ,恩捷股份,电气设备
002813.SZ,路畅科技,汽车配件
002815.SZ,崇达技术,元器件
002816.SZ,*ST和科,专用机械
002817.SZ,黄山胶囊,化学制药
002818.SZ,富森美,其他商业
002819.SZ,东方中科,电器仪表
002820.SZ,桂发祥,食品
002821.SZ,凯莱英,生物制药
002822.SZ,ST中装,装修装饰
002823.SZ,凯中精密,机械基件
002824.SZ,和胜股份,铝
002825.SZ,纳尔股份,化工原料
002826.SZ,易明医药,化学制药
002827.SZ,高争民爆,化工原料
002828.SZ,贝肯能源,石油开采
002829.SZ,星网宇达,航空
002830.SZ,名雕股份,装修装饰
002831.SZ,裕同科技,广告包装
002832.SZ,比音勒芬,服饰
002833.SZ,弘亚数控,专用机械
002835.SZ,同为股份,IT设备
002836.SZ,新宏泽,广告包装
002837.SZ,英维克,专用机械
002838.SZ,道恩股份,塑料
002839.SZ,张家港行,银行
002840.SZ,华统股份,食品
002841.SZ,视源股份,元器件
002842.SZ,翔鹭钨业,小金属
002843.SZ,泰嘉股份,钢加工
002845.SZ,同兴达,元器件
002846.SZ,英联股份,广告包装
002847.SZ,盐津铺子,食品
002848.SZ,*ST高斯,家用电器
002849.SZ,威星智能,电器仪表
002850.SZ,科达利,电气设备
002851.SZ,麦格米特,电气设备
002852.SZ,道道全,食品
002853.SZ,皮阿诺,家居用品
002855.SZ,捷荣技术,元器件
002856.SZ,美芝股份,装修装饰
002857.SZ,三晖电气,电器仪表
002858.SZ,力盛体育,文教休闲
002859.SZ,洁美科技,元器件
002860.SZ,星帅尔,家用电器
002861.SZ,瀛通通讯,元器件
002862.SZ,实丰文化,文教休闲
002863.SZ,今飞凯达,汽车配件
002864.SZ,盘龙药业,中成药
002865.SZ,钧达股份,电气设备
002866.SZ,传艺科技,IT设备
002867.SZ,周大生,服饰
002868.SZ,*ST绿康,农业综合
002869.SZ,金溢科技,通信设备
002870.SZ,香山股份,汽车配件
002871.SZ,伟隆股份,机械基件
002872.SZ,ST天圣,医药商业
002873.SZ,新天药业,中成药
002875.SZ,安奈儿,服饰
002876.SZ,三利谱,元器件
002877.SZ,智能自控,机械基件
002878.SZ,元隆雅图,广告包装
002879.SZ,长缆科技,电气设备
002880.SZ,卫光生物,生物制药
002881.SZ,美格智能,元器件
